bb_period,bb_std,entry_pct,tp,sl,max_hold,bb_exit_mid,slippage,passed,avg_sharpe,W1_sharpe,W1_n,W1_wr,W1_avg,W2_sharpe,W2_n,W2_wr,W2_avg
15,2.0,0.0,0.08,0.03,12,False,0.002,0,-12.111358738085332,-9.360189315210734,65,0.3384615384615385,-0.008037885808494901,-14.86252816095993,80,0.2625,-0.012153427580600583
15,2.0,0.0,0.08,0.03,12,False,0.003,0,-14.262849349915037,-11.337530041425053,65,0.3230769230769231,-0.009707382185592861,-17.18816865840502,80,0.25,-0.01391202291701597
15,2.0,0.0,0.08,0.03,12,True,0.001,0,-7.318821246819548,-4.191448562343766,65,0.47692307692307695,-0.0031085362656711486,-10.44619393129533,80,0.375,-0.007947208965842388
15,2.0,0.0,0.08,0.03,12,True,0.002,0,-11.156701659830773,-7.702042928580969,65,0.4461538461538462,-0.005607969383358462,-14.611360391080579,80,0.3375,-0.01073342669054875
15,2.0,0.0,0.08,0.03,12,True,0.003,0,-13.625564175304717,-9.963365600548867,65,0.4153846153846154,-0.0071485341199887835,-17.28776275006057,80,0.3125,-0.012533498837361882
15,2.0,0.0,0.08,0.03,24,False,0.001,0,-5.703694532631962,-2.8248796156625033,60,0.31666666666666665,-0.0030073793380963336,-8.582509449601421,75,0.24,-0.009062950037114147
15,2.0,0.0,0.08,0.03,24,False,0.002,0,-9.069843165558758,-5.942220524726297,60,0.3,-0.006105750996343164,-12.197465806391218,75,0.22666666666666666,-0.012167265897086438
15,2.0,0.0,0.08,0.03,24,False,0.003,0,-11.571504240501891,-7.748686202232895,60,0.2833333333333333,-0.00794506175728298,-15.39432227877089,75,0.2,-0.014754597812780835
15,2.0,0.0,0.08,0.03,24,True,0.001,0,-7.0025547877249945,-3.931096297091776,65,0.49230769230769234,-0.0029457541429086416,-10.074013278358214,79,0.3924050632911392,-0.007748047469974925
15,2.0,0.0,0.08,0.03,24,True,0.002,0,-10.78706575176814,-7.382214728305204,65,0.46153846153846156,-0.005430663853209162,-14.191916775231073,79,0.35443037974683544,-0.01054484143567579
15,2.0,0.0,0.08,0.03,24,True,0.003,0,-13.215492727809385,-9.600131197907608,65,0.4307692307692308,-0.00695676387001485,-16.830854257711163,79,0.34177215189873417,-0.012343056180499152
15,2.0,0.0,0.08,0.03,48,False,0.001,0,-5.45498088293216,0.03982290191639269,55,0.3090909090909091,4.9462940002884994e-05,-10.949784667780714,71,0.19718309859154928,-0.011622240405673544
15,2.0,0.0,0.08,0.03,48,False,0.002,0,-8.159042164920354,-2.4748074140235685,55,0.2909090909090909,-0.0030032681317514586,-13.843276915817139,71,0.18309859154929578,-0.014185977823906463
15,2.0,0.0,0.08,0.03,48,False,0.003,0,-11.058313509714859,-5.119449591477828,55,0.2727272727272727,-0.006051774708911516,-16.99717742795189,71,0.16901408450704225,-0.01674650295397349
15,2.0,0.0,0.08,0.03,48,True,0.001,0,-7.0025547877249945,-3.931096297091776,65,0.49230769230769234,-0.0029457541429086416,-10.074013278358214,79,0.3924050632911392,-0.007748047469974925
15,2.0,0.0,0.08,0.03,48,True,0.002,0,-10.78706575176814,-7.382214728305204,65,0.46153846153846156,-0.005430663853209162,-14.191916775231073,79,0.35443037974683544,-0.01054484143567579
15,2.0,0.0,0.08,0.03,48,True,0.003,0,-13.215492727809385,-9.600131197907608,65,0.4307692307692308,-0.00695676387001485,-16.830854257711163,79,0.34177215189873417,-0.012343056180499152
15,2.0,0.0,0.1,0.02,12,False,0.001,0,-8.454857211945516,-6.155026231098084,68,0.29411764705882354,-0.004834434885452505,-10.754688192792948,83,0.21686746987951808,-0.007628180885061628
15,2.0,0.0,0.1,0.02,12,False,0.002,0,-11.047501285199282,-9.449652949247586,69,0.2463768115942029,-0.007317432388321375,-12.645349621150977,83,0.20481927710843373,-0.00886792662629563
15,2.0,0.0,0.1,0.02,12,False,0.003,0,-13.624710955441365,-11.912844231938042,70,0.21428571428571427,-0.009075914553425133,-15.336577678944689,83,0.1927710843373494,-0.010623276388881836
15,2.0,0.0,0.1,0.02,12,True,0.001,0,-8.767549048313917,-8.181638416212206,68,0.35294117647058826,-0.004760840728479005,-9.353459680415627,83,0.3132530120481928,-0.005873909566240736
15,2.0,0.0,0.1,0.02,12,True,0.002,0,-11.999531040565632,-12.275499134685004,69,0.3188405797101449,-0.006948207670131084,-11.723562946446258,83,0.2891566265060241,-0.007225772562634285
15,2.0,0.0,0.1,0.02,12,True,0.003,0,-17.169675626664073,-18.148030413579423,70,0.2857142857142857,-0.009554920753680978,-16.19132083974872,83,0.25301204819277107,-0.009620854395004362
15,2.0,0.0,0.1,0.02,24,False,0.001,0,-7.776752463923336,-4.954140850829155,63,0.20634920634920634,-0.004612432484420511,-10.599364077017517,78,0.14102564102564102,-0.008976652278558138
15,2.0,0.0,0.1,0.02,24,False,0.002,0,-11.03843306955296,-10.142567252373683,64,0.15625,-0.008927598780398258,-11.934298886732238,78,0.14102564102564102,-0.010061470234689155
15,2.0,0.0,0.1,0.02,24,False,0.003,0,-13.43019259026719,-11.716242439665987,67,0.16417910447761194,-0.010152142447646053,-15.144142740868393,81,0.12345679012345678,-0.012339339877002564
15,2.0,0.0,0.1,0.02,24,True,0.001,0,-8.998496570883951,-8.327242751030278,68,0.35294117647058826,-0.004856927481260995,-9.669750390737626,82,0.3170731707317073,-0.006127392748714142
15,2.0,0.0,0.1,0.02,24,True,0.002,0,-12.411924263937756,-12.830728664686054,69,0.3188405797101449,-0.0073004855381967795,-11.99311986318946,82,0.2926829268292683,-0.007459120959170014
15,2.0,0.0,0.1,0.02,24,True,0.003,0,-17.706058127588463,-18.669423532525947,70,0.2857142857142857,-0.009873667594244899,-16.74269272265098,83,0.26506024096385544,-0.009997918083701813
15,2.0,0.0,0.1,0.02,48,False,0.001,0,-7.2149519530069846,-5.443529168059989,59,0.15254237288135594,-0.005475046305895604,-8.98637473795398,77,0.11688311688311688,-0.00847740936364816
15,2.0,0.0,0.1,0.02,48,False,0.002,0,-10.703822898538611,-11.341757691065883,61,0.09836065573770492,-0.01038995952741093,-10.065888106011341,77,0.11688311688311688,-0.009483627127746095
15,2.0,0.0,0.1,0.02,48,False,0.003,0,-11.33769189213967,-8.382149987356499,65,0.12307692307692308,-0.008459316699244896,-14.29323379692284,80,0.1,-0.012469799916973997
15,2.0,0.0,0.1,0.02,48,True,0.001,0,-8.998496570883951,-8.327242751030278,68,0.35294117647058826,-0.004856927481260995,-9.669750390737626,82,0.3170731707317073,-0.006127392748714142
15,2.0,0.0,0.1,0.02,48,True,0.002,0,-12.411924263937756,-12.830728664686054,69,0.3188405797101449,-0.0073004855381967795,-11.99311986318946,82,0.2926829268292683,-0.007459120959170014
15,2.0,0.0,0.1,0.02,48,True,0.003,0,-17.706058127588463,-18.669423532525947,70,0.2857142857142857,-0.009873667594244899,-16.74269272265098,83,0.26506024096385544,-0.009997918083701813
15,2.0,0.0,0.1,0.03,12,False,0.001,0,-8.178943635583536,-5.725037738127052,65,0.36923076923076925,-0.005216307184232931,-10.632849533040021,80,0.2875,-0.009211571678730955
15,2.0,0.0,0.1,0.03,12,False,0.002,0,-12.356290192450635,-9.109242436652229,65,0.3384615384615385,-0.008047563315028802,-15.60333794824904,80,0.2625,-0.01251163538926065
15,2.0,0.0,0.1,0.03,12,False,0.003,0,-14.570199997671773,-11.083501699432361,65,0.3230769230769231,-0.009749122683519629,-18.056898295911186,80,0.25,-0.01429607842259164
15,2.0,0.0,0.1,0.03,12,True,0.001,0,-7.896398973977907,-5.641426086701646,65,0.47692307692307695,-0.003946657858047389,-10.151371861254168,80,0.375,-0.007822609155275587
15,2.0,0.0,0.1,0.03,12,True,0.002,0,-11.86622529108058,-9.450396204411257,65,0.4461538461538462,-0.006460948915711865,-14.282054377749903,80,0.3375,-0.010622508499914227
15,2.0,0.0,0.1,0.03,12,True,0.003,0,-14.449822926846192,-11.937280755061114,65,0.4153846153846154,-0.008016308865215024,-16.96236509863127,80,0.3125,-0.012436208093027482
15,2.0,0.0,0.1,0.03,24,False,0.001,0,-4.993248492648535,-3.008786414873671,59,0.3050847457627119,-0.0032762822966439045,-6.977710570423398,75,0.24,-0.007947149474415648
15,2.0,0.0,0.1,0.03,24,False,0.002,0,-8.042325965413779,-6.151567266322264,59,0.288135593220339,-0.006551363802044923,-9.933084664505294,75,0.22666666666666666,-0.010833746811619657
15,2.0,0.0,0.1,0.03,24,False,0.003,0,-10.583580733657573,-7.955851899191461,59,0.2711864406779661,-0.008440486725977345,-13.211309568123685,75,0.2,-0.013716221915299887
15,2.0,0.0,0.1,0.03,24,True,0.001,0,-7.565216519250107,-5.345364425319682,65,0.49230769230769234,-0.003783875735284881,-9.785068613180533,79,0.3924050632911392,-0.007621870446616139
15,2.0,0.0,0.1,0.03,24,True,0.002,0,-11.476193102449269,-9.082705493655013,65,0.46153846153846156,-0.006283643385562565,-13.869680711243525,79,0.35443037974683544,-0.010432519217311718
15,2.0,0.0,0.1,0.03,24,True,0.003,0,-14.015140103991186,-11.517615433485608,65,0.4307692307692308,-0.00782453861524109,-16.512664774496766,79,0.34177215189873417,-0.012244533907755456
15,2.0,0.0,0.1,0.03,48,False,0.001,0,-5.1148500216025035,-2.512843893442538,51,0.27450980392156865,-0.003121989900691908,-7.716856149762469,71,0.19718309859154928,-0.009344923800052574
15,2.0,0.0,0.1,0.03,48,False,0.002,0,-8.119512036421606,-5.758909216890791,51,0.2549019607843137,-0.006824890413974787,-10.48011485595242,71,0.18309859154929578,-0.012206249497659336
15,2.0,0.0,0.1,0.03,48,False,0.003,0,-10.871214001893309,-8.22838661695998,51,0.21568627450980393,-0.009589359456085605,-13.514041386826637,71,0.16901408450704225,-0.01506374229704284
15,2.0,0.0,0.1,0.03,48,True,0.001,0,-7.565216519250107,-5.345364425319682,65,0.49230769230769234,-0.003783875735284881,-9.785068613180533,79,0.3924050632911392,-0.007621870446616139
15,2.0,0.0,0.1,0.03,48,True,0.002,0,-11.476193102449269,-9.082705493655013,65,0.46153846153846156,-0.006283643385562565,-13.869680711243525,79,0.35443037974683544,-0.010432519217311718
15,2.0,0.0,0.1,0.03,48,True,0.003,0,-14.015140103991186,-11.517615433485608,65,0.4307692307692308,-0.00782453861524109,-16.512664774496766,79,0.34177215189873417,-0.012244533907755456
15,2.0,0.0,0.15,0.02,12,False,0.001,0,-7.2518327401289415,-6.107103285331506,68,0.29411764705882354,-0.0049090792803992405,-8.396562194926377,83,0.21686746987951808,-0.006753470421248559
15,2.0,0.0,0.15,0.02,12,False,0.002,0,-9.744460680365066,-9.387297766564267,69,0.2463768115942029,-0.007421852013395997,-10.101623594165863,83,0.20481927710843373,-0.00802133766675914
15,2.0,0.0,0.15,0.02,12,False,0.003,0,-12.189085495242885,-11.86620824323265,70,0.21428571428571427,-0.009209136853180068,-12.511962747253119,83,0.1927710843373494,-0.00980470005962417
15,2.0,0.0,0.15,0.02,12,True,0.001,0,-8.767549048313917,-8.181638416212206,68,0.35294117647058826,-0.004760840728479005,-9.353459680415627,83,0.3132530120481928,-0.005873909566240736
15,2.0,0.0,0.15,0.02,12,True,0.002,0,-11.999531040565632,-12.275499134685004,69,0.3188405797101449,-0.006948207670131084,-11.723562946446258,83,0.2891566265060241,-0.007225772562634285
15,2.0,0.0,0.15,0.02,12,True,0.003,0,-17.169675626664073,-18.148030413579423,70,0.2857142857142857,-0.009554920753680978,-16.19132083974872,83,0.25301204819277107,-0.009620854395004362
15,2.0,0.0,0.15,0.02,24,False,0.001,0,-5.515342414858832,-3.6130978904954167,63,0.20634920634920634,-0.0037442149717050303,-7.417586939222247,78,0.14102564102564102,-0.007431523725390807
15,2.0,0.0,0.15,0.02,24,False,0.002,0,-8.385000880756133,-8.19683825836026,64,0.15625,-0.008107303614982011,-8.573163503152005,78,0.14102564102564102,-0.008545579831755606
15,2.0,0.0,0.15,0.02,24,False,0.003,0,-10.484393961657322,-9.688428696832666,67,0.16417910447761194,-0.009401267141513243,-11.280359226481977,81,0.12345679012345678,-0.010907642263993704
15,2.0,0.0,0.15,0.02,24,True,0.001,0,-8.998496570883951,-8.327242751030278,68,0.35294117647058826,-0.004856927481260995,-9.669750390737626,82,0.3170731707317073,-0.006127392748714142
15,2.0,0.0,0.15,0.02,24,True,0.002,0,-12.411924263937756,-12.830728664686054,69,0.3188405797101449,-0.0073004855381967795,-11.99311986318946,82,0.2926829268292683,-0.007459120959170014
15,2.0,0.0,0.15,0.02,24,True,0.003,0,-17.706058127588463,-18.669423532525947,70,0.2857142857142857,-0.009873667594244899,-16.74269272265098,83,0.26506024096385544,-0.009997918083701813
15,2.0,0.0,0.15,0.02,48,False,0.001,0,-3.402026334036834,-2.378844191480759,56,0.16071428571428573,-0.00284143366466934,-4.425208476592909,77,0.11688311688311688,-0.005346272602963401
15,2.0,0.0,0.15,0.02,48,False,0.002,0,-6.215832189161929,-7.119286123595855,58,0.10344827586206896,-0.007975271466600065,-5.312378254728002,77,0.11688311688311688,-0.0063981592395594014
15,2.0,0.0,0.15,0.02,48,False,0.003,0,-6.8921915202750945,-5.136093318254739,62,0.12903225806451613,-0.006181627482882003,-8.64828972229545,80,0.1,-0.009734119334670378
15,2.0,0.0,0.15,0.02,48,True,0.001,0,-8.998496570883951,-8.327242751030278,68,0.35294117647058826,-0.004856927481260995,-9.669750390737626,82,0.3170731707317073,-0.006127392748714142
15,2.0,0.0,0.15,0.02,48,True,0.002,0,-12.411924263937756,-12.830728664686054,69,0.3188405797101449,-0.0073004855381967795,-11.99311986318946,82,0.2926829268292683,-0.007459120959170014
15,2.0,0.0,0.15,0.02,48,True,0.003,0,-17.706058127588463,-18.669423532525947,70,0.2857142857142857,-0.009873667594244899,-16.74269272265098,83,0.26506024096385544,-0.009997918083701813
15,2.0,0.0,0.15,0.03,12,False,0.001,0,-7.7685289730363,-5.706758239382112,65,0.36923076923076925,-0.005294396705100285,-9.83029970669049,80,0.2875,-0.008845782293851159
15,2.0,0.0,0.15,0.03,12,False,0.002,0,-11.798193213403257,-9.079473549927153,65,0.3384615384615385,-0.008158408763184936,-14.516912876879362,80,0.2625,-0.012156101480975807
15,2.0,0.0,0.15,0.03,12,False,0.003,0,-13.984407355609047,-11.080126165566636,65,0.3230769230769231,-0.00989259285248648,-16.88868854565146,80,0.25,-0.01395490896367543
15,2.0,0.0,0.15,0.03,12,True,0.001,0,-7.896398973977907,-5.641426086701646,65,0.47692307692307695,-0.003946657858047389,-10.151371861254168,80,0.375,-0.007822609155275587
15,2.0,0.0,0.15,0.03,12,True,0.002,0,-11.86622529108058,-9.450396204411257,65,0.4461538461538462,-0.006460948915711865,-14.282054377749903,80,0.3375,-0.010622508499914227
15,2.0,0.0,0.15,0.03,12,True,0.003,0,-14.449822926846192,-11.937280755061114,65,0.4153846153846154,-0.008016308865215024,-16.96236509863127,80,0.3125,-0.012436208093027482
15,2.0,0.0,0.15,0.03,24,False,0.001,0,-3.3487921856169938,-1.9817856058671393,59,0.3050847457627119,-0.002349202579676526,-4.7157987653668485,75,0.24,-0.006074194478619059
15,2.0,0.0,0.15,0.03,24,False,0.002,0,-6.383496185782174,-4.868874189734758,59,0.288135593220339,-0.005661552097186622,-7.89811818182959,75,0.22666666666666666,-0.009529094262572473
15,2.0,0.0,0.15,0.03,24,False,0.003,0,-9.21862577647762,-6.554380359424718,59,0.2711864406779661,-0.007587797819012966,-11.88287119353052,75,0.2,-0.013134780804262865
15,2.0,0.0,0.15,0.03,24,True,0.001,0,-7.565216519250107,-5.345364425319682,65,0.49230769230769234,-0.003783875735284881,-9.785068613180533,79,0.3924050632911392,-0.007621870446616139
15,2.0,0.0,0.15,0.03,24,True,0.002,0,-11.476193102449269,-9.082705493655013,65,0.46153846153846156,-0.006283643385562565,-13.869680711243525,79,0.35443037974683544,-0.010432519217311718
15,2.0,0.0,0.15,0.03,24,True,0.003,0,-14.015140103991186,-11.517615433485608,65,0.4307692307692308,-0.00782453861524109,-16.512664774496766,79,0.34177215189873417,-0.012244533907755456
15,2.0,0.0,0.15,0.03,48,False,0.001,0,-3.448793884808961,-2.8653444966742283,48,0.25,-0.0037824060571756656,-4.032243272943694,70,0.2,-0.0058330093436469105
15,2.0,0.0,0.15,0.03,48,False,0.002,0,-5.101154471550968,-3.829288065608136,48,0.25,-0.0050214165488278,-6.373020877493801,70,0.18571428571428572,-0.008923861924950517
15,2.0,0.0,0.15,0.03,48,False,0.003,0,-8.047666627416977,-6.176923836851966,48,0.20833333333333334,-0.007967337505887998,-9.918409417981989,70,0.17142857142857143,-0.01282391036783701
15,2.0,0.0,0.15,0.03,48,True,0.001,0,-7.565216519250107,-5.345364425319682,65,0.49230769230769234,-0.003783875735284881,-9.785068613180533,79,0.3924050632911392,-0.007621870446616139
15,2.0,0.0,0.15,0.03,48,True,0.002,0,-11.476193102449269,-9.082705493655013,65,0.46153846153846156,-0.006283643385562565,-13.869680711243525,79,0.35443037974683544,-0.010432519217311718
